Année,situation,Taux d’insertion,Part des emplois de niveau cadre ou profession intermédiaire,Part des emplois de niveau cadre,% emplois extérieurs à la région de l’université,Part des emplois stables,Part des emplois à temps plein,Salaire net mensuel médian des emplois à temps plein,Salaire brut annuel estimé,Premier quartile des salaires nets mensuels des emplois à temps plein,Dernier quartile des salaires nets mensuels des emplois à temps plein,Part des diplômés boursiers dans la discipline,Part des femmes,Taux de chômage national,Salaire net mensuel médian national,Salaire net mensuel national 1er quartile,Salaire net mensuel national 3ème quartile,Disciplines_encoded,Domaine_encoded,Discipline_encoded,Secteur disciplinaire_encoded
2019,1,87.0,96.0,68.0,50.0,74.0,99.0,0.9189227709597526,0.8510070352393806,1.1229453859782204,1.082232788462681,29.0,58.0,7.2,1.3862667805036102,0.0434177152635203,0.0434177152635203,0.017288444040036398,0.41310282074613286,0.09645131938125569,0.017288444040036398
2020,0,86.0,94.0,58.0,50.0,58.0,97.0,0.5262421094445616,1.0226317697356988,0.44687743178100847,0.39860189374192656,30.0,58.0,6.9,2.0226524078108232,2.4292211689942373,2.4292211689942373,0.017288444040036398,0.41310282074613286,0.09645131938125569,0.017288444040036398
2015,1,90.0,97.0,87.0,44.0,83.0,98.0,1.1152631017173482,1.0226317697356988,1.4835149615500667,0.7584076278054815,30.0,16.0,8.6,-0.44334189800462703,-0.19516263010955143,-0.19516263010955143,0.017288444040036398,0.41310282074613286,0.09645131938125569,0.017288444040036398
2016,1,89.0,97.0,86.0,50.0,84.0,98.0,0.7618505063536762,0.6793823007430625,1.3483013707106244,1.082232788462681,34.0,17.0,8.5,-1.0001793218984383,-1.38806435697491,-1.38806435697491,0.017288444040036398,0.41310282074613286,0.09645131938125569,0.017288444040036398
2018,0,94.0,93.0,90.0,57.0,65.0,98.0,0.9189227709597526,0.8510070352393806,1.1229453859782204,0.6324756208832373,33.0,42.0,7.8,0.5907847463695941,0.5205784060096638,0.5205784060096638,0.012738853503184714,0.41310282074613286,0.09645131938125569,0.012738853503184714
2018,1,90.0,98.0,90.0,57.0,79.0,98.0,1.429407630929501,1.3168456003008155,1.6187285523895092,1.226155082088103,33.0,42.0,7.8,0.5907847463695941,0.5205784060096638,0.5205784060096638,0.012738853503184714,0.41310282074613286,0.09645131938125569,0.012738853503184714
2019,1,92.0,98.0,68.0,50.0,67.0,100.0,0.9189227709597526,0.8510070352393806,1.7539421432289515,1.154193935275392,34.0,54.0,7.2,1.3862667805036102,0.0434177152635203,0.0434177152635203,0.012738853503184714,0.41310282074613286,0.09645131938125569,0.012738853503184714
2019,0,69.0,95.0,78.0,50.0,72.0,97.5,0.9189227709597526,0.8510070352393806,1.2130877798711819,0.6324756208832373,34.0,54.0,7.2,1.3862667805036102,0.0434177152635203,0.0434177152635203,0.012738853503184714,0.41310282074613286,0.09645131938125569,0.012738853503184714
2016,1,87.0,99.0,93.0,70.0,72.0,96.0,0.8403866386567144,0.7529357583843417,0.9426605981922972,0.47056304055463755,44.0,47.0,8.5,-1.0001793218984383,-1.38806435697491,-1.38806435697491,0.012738853503184714,0.41310282074613286,0.09645131938125569,0.012738853503184714
2017,0,96.0,98.0,93.0,44.0,82.0,99.0,1.7042840939901347,1.6110594308659323,1.7539421432289515,1.442038522526236,38.0,36.0,7.8,0.11349552588918434,-0.43374297548262314,-0.43374297548262314,0.017288444040036398,0.41310282074613286,0.09645131938125569,0.017288444040036398
2018,1,95.0,99.0,96.0,48.0,90.0,98.0,3.0786664092933034,2.935021668408958,2.3849389004796824,3.6368535003139213,30.0,31.0,7.8,0.5907847463695941,0.5205784060096638,0.5205784060096638,0.017288444040036398,0.41310282074613286,0.09645131938125569,0.017288444040036398
2018,0,95.0,99.0,95.0,48.0,81.0,99.0,2.254037020111402,2.1259336343548867,1.7990133401754322,2.521455724716901,30.0,31.0,7.8,0.5907847463695941,0.5205784060096638,0.5205784060096638,0.017288444040036398,0.41310282074613286,0.09645131938125569,0.017288444040036398
2020,1,93.0,98.0,94.0,44.0,91.0,98.0,3.392810938505456,3.2292354989740746,3.151149248569856,4.068620381190187,29.0,35.0,6.9,2.0226524078108232,2.4292211689942373,2.4292211689942373,0.017288444040036398,0.41310282074613286,0.09645131938125569,0.017288444040036398
2016,1,90.0,98.0,53.0,75.0,79.0,100.0,-0.45545954434341596,-0.49747302151740475,1.2356233783444224,0.9203202081340813,29.0,23.0,8.5,-1.0001793218984383,-1.38806435697491,-1.38806435697491,0.011828935395814377,0.41310282074613286,0.12010919017288443,0.011828935395814377
2016,0,100.0,100.0,100.0,31.0,95.0,100.0,2.0969647555053257,1.9788267190723283,0.5820910226204509,0.11075730649108258,20.0,9.0,8.5,-1.0001793218984383,-1.38806435697491,-1.38806435697491,0.015468607825295723,0.41310282074613286,0.12010919017288443,0.015468607825295723
2015,0,100.0,100.0,100.0,29.0,81.0,100.0,0.2513656463839279,0.21354373568162752,0.3116638409415661,0.0028155862720160825,16.0,21.0,8.6,-0.44334189800462703,-0.19516263010955143,-0.19516263010955143,0.015468607825295723,0.41310282074613286,0.12010919017288443,0.015468607825295723
2017,0,90.0,96.0,74.0,45.0,58.0,96.0,-0.06277888282822494,-0.10518791409724901,-0.0038345376837994856,-0.3569901477915389,31.0,60.0,7.8,0.11349552588918434,-0.43374297548262314,-0.43374297548262314,0.01364877161055505,0.41310282074613286,0.12010919017288443,0.01364877161055505
2014,0,91.0,93.0,60.0,39.0,47.0,95.0,-0.25911921358582046,-0.30133046780732686,-0.18411932546972265,-0.06914556054069491,28.0,76.0,9.3,-0.3637936945912254,0.0434177152635203,0.0434177152635203,0.01364877161055505,0.41310282074613286,0.12010919017288443,0.01364877161055505
2015,1,94.0,96.0,70.0,46.0,76.0,96.0,0.5262421094445616,0.45872192781922483,0.44687743178100847,0.722427054399126,27.0,70.0,8.6,-0.44334189800462703,-0.19516263010955143,-0.19516263010955143,0.01364877161055505,0.41310282074613286,0.12010919017288443,0.01364877161055505
2017,1,91.0,97.0,79.0,45.0,67.0,97.0,0.13356144792937058,0.06643682039906912,0.2215214470486045,0.3626213203355711,31.0,60.0,7.8,0.11349552588918434,-0.43374297548262314,-0.43374297548262314,0.01364877161055505,0.41310282074613286,0.12010919017288443,0.01364877161055505
2012,0,91.0,95.0,65.0,48.0,57.0,95.0,-0.41619147819189684,-0.472955202303645,-0.40947531020212663,-0.3569901477915389,23.0,73.0,10.1,-1.0001793218984383,-0.9109036662287666,-0.9109036662287666,0.01364877161055505,0.41310282074613286,0.12010919017288443,0.01364877161055505
2016,1,93.0,90.0,64.0,30.0,76.0,98.0,0.13356144792937058,0.06643682039906912,0.3116638409415661,0.7943882012118371,30.0,71.0,8.5,-1.0001793218984383,-1.38806435697491,-1.38806435697491,0.01364877161055505,0.41310282074613286,0.12010919017288443,0.01364877161055505
2011,1,88.0,98.0,89.0,43.0,73.0,99.0,2.4896454170205167,2.371111826492484,0.44687743178100847,0.47056304055463755,29.0,78.0,9.7,-1.477468542378848,-0.9109036662287666,-0.9109036662287666,0.012738853503184714,0.41310282074613286,0.12010919017288443,0.012738853503184714
2017,1,92.0,98.0,83.0,52.0,75.0,97.0,1.2330673001719055,1.1452208658044973,1.5736573554430282,1.082232788462681,39.0,72.0,7.8,0.11349552588918434,-0.43374297548262314,-0.43374297548262314,0.012738853503184714,0.41310282074613286,0.12010919017288443,0.012738853503184714
2013,0,91.0,75.0,39.0,42.0,65.0,85.0,-1.3586250658283554,-1.3555966939989954,-1.3559704460782234,-1.4364073499822039,30.0,40.0,9.9,-0.3637936945912254,0.5205784060096638,0.5205784060096638,0.017288444040036398,0.41310282074613286,0.12010919017288443,0.017288444040036398
2020,1,95.0,83.0,43.0,40.0,80.0,88.0,0.13356144792937058,0.06643682039906912,-0.0038345376837994856,0.07477673308472708,33.0,37.0,6.9,2.0226524078108232,2.4292211689942373,2.4292211689942373,0.017288444040036398,0.41310282074613286,0.12010919017288443,0.017288444040036398
2016,0,89.0,74.0,36.0,41.0,69.0,83.0,-1.3978931319798744,-1.4291501516402747,-1.2207568552387809,-1.4364073499822039,34.0,36.0,8.5,-1.0001793218984383,-1.38806435697491,-1.38806435697491,0.017288444040036398,0.41310282074613286,0.12010919017288443,0.017288444040036398
2016,1,91.0,82.0,41.0,41.0,79.0,89.0,-0.6517998751010114,-0.6936155752274826,-0.8151160827204538,-0.7167958818550939,34.0,36.0,8.5,-1.0001793218984383,-1.38806435697491,-1.38806435697491,0.017288444040036398,0.41310282074613286,0.12010919017288443,0.017288444040036398
2015,0,89.0,77.0,32.0,38.0,64.0,83.0,-1.4371611981313934,-1.4536679708540343,-1.3559704460782234,-1.508368496794915,34.0,38.0,8.6,-0.44334189800462703,-0.19516263010955143,-0.19516263010955143,0.017288444040036398,0.41310282074613286,0.12010919017288443,0.017288444040036398
2013,0,92.0,93.0,57.0,48.0,57.0,96.0,-0.45545954434341596,-0.49747302151740475,-0.3644041132556458,-0.5009124414169609,24.0,55.0,9.9,-0.3637936945912254,0.5205784060096638,0.5205784060096638,0.017288444040036398,0.41310282074613286,0.12010919017288443,0.017288444040036398
2018,0,93.0,90.0,66.0,56.0,61.0,99.0,-0.06277888282822494,-0.12970573331100874,-0.0038345376837994856,-0.2850290009788279,34.0,49.0,7.8,0.5907847463695941,0.5205784060096638,0.5205784060096638,0.017288444040036398,0.41310282074613286,0.12010919017288443,0.017288444040036398
2018,1,94.0,93.0,66.0,56.0,69.0,98.0,0.2513656463839279,0.16450809725410806,0.2215214470486045,0.0028155862720160825,34.0,49.0,7.8,0.5907847463695941,0.5205784060096638,0.5205784060096638,0.017288444040036398,0.41310282074613286,0.12010919017288443,0.017288444040036398
2019,0,87.0,86.0,52.0,55.0,55.0,97.0,-0.33765534588885865,0.1890259164678678,-0.0038345376837994856,-0.5009124414169609,34.0,57.0,7.2,1.3862667805036102,0.0434177152635203,0.0434177152635203,0.017288444040036398,0.41310282074613286,0.12010919017288443,0.017288444040036398
2020,1,87.0,92.0,58.0,51.0,70.0,99.0,0.13356144792937058,0.06643682039906912,0.44687743178100847,0.39860189374192656,34.0,70.0,6.9,2.0226524078108232,2.4292211689942373,2.4292211689942373,0.017288444040036398,0.41310282074613286,0.12010919017288443,0.017288444040036398
2012,0,90.0,91.0,57.0,55.0,51.0,94.0,-0.6517998751010114,-0.6936155752274826,-0.45454650714860745,-0.7167958818550939,23.0,51.0,10.1,-1.0001793218984383,-0.9109036662287666,-0.9109036662287666,0.017288444040036398,0.41310282074613286,0.12010919017288443,0.017288444040036398
2016,1,91.0,92.0,67.0,54.0,68.0,95.0,0.17282951408088967,0.11547245882658859,-0.0038345376837994856,0.18271845330379358,34.0,59.0,8.5,-1.0001793218984383,-1.38806435697491,-1.38806435697491,0.017288444040036398,0.41310282074613286,0.12010919017288443,0.017288444040036398
2015,1,93.0,94.0,71.0,41.0,82.0,98.0,0.4477059771415234,0.38516847017794564,0.53701982567397,0.3626213203355711,31.0,52.0,8.6,-0.44334189800462703,-0.19516263010955143,-0.19516263010955143,0.017288444040036398,0.41310282074613286,0.12010919017288443,0.017288444040036398
2013,1,94.0,89.0,67.0,53.0,69.0,96.0,-0.25911921358582046,-0.30133046780732686,0.44687743178100847,0.47056304055463755,39.0,25.0,9.9,-0.3637936945912254,0.5205784060096638,0.5205784060096638,0.017288444040036398,0.41310282074613286,0.12010919017288443,0.017288444040036398
2012,1,87.0,81.0,54.0,65.0,74.0,100.0,-0.5339956766464542,-0.571026479158684,0.6046266210936913,0.45257275385145984,23.0,43.0,10.1,-1.0001793218984383,-0.9109036662287666,-0.9109036662287666,0.017288444040036398,0.41310282074613286,0.12010919017288443,0.017288444040036398
2017,0,98.0,95.0,89.0,24.0,89.0,94.0,-0.5339956766464542,-0.5465086599449243,0.1764502501021237,-1.14856276273136,16.0,76.0,7.8,0.11349552588918434,-0.43374297548262314,-0.43374297548262314,0.017288444040036398,0.01910828025477707,0.017288444040036398,0.017288444040036398
2014,1,97.0,94.0,87.0,17.0,89.0,92.0,-0.33765534588885865,-0.3748839254486061,0.44687743178100847,-1.076601615918649,36.0,80.0,9.3,-0.3637936945912254,0.0434177152635203,0.0434177152635203,0.017288444040036398,0.01910828025477707,0.017288444040036398,0.017288444040036398
2014,0,97.0,92.0,86.0,17.0,86.0,91.0,-0.6517998751010114,-0.6936155752274826,-0.0038345376837994856,-1.4004267765758485,36.0,80.0,9.3,-0.3637936945912254,0.0434177152635203,0.0434177152635203,0.017288444040036398,0.01910828025477707,0.017288444040036398,0.017288444040036398
2015,1,98.0,94.0,88.0,27.0,91.0,93.0,-0.21985114743430134,-0.27681264859356713,0.6722334165134124,-0.7167958818550939,19.0,78.0,8.6,-0.44334189800462703,-0.19516263010955143,-0.19516263010955143,0.017288444040036398,0.01910828025477707,0.017288444040036398,0.017288444040036398
2017,1,98.0,95.0,89.0,24.0,90.0,94.0,-0.29838727973733953,-0.3503661062348463,0.44687743178100847,-0.9686598956995824,16.0,76.0,7.8,0.11349552588918434,-0.43374297548262314,-0.43374297548262314,0.017288444040036398,0.01910828025477707,0.017288444040036398,0.017288444040036398
2012,1,97.0,91.0,82.0,29.0,86.0,91.0,-0.6125318089494923,-0.6690977560137229,0.2215214470486045,-1.3644462031694928,38.0,82.0,10.1,-1.0001793218984383,-0.9109036662287666,-0.9109036662287666,0.017288444040036398,0.01910828025477707,0.017288444040036398,0.017288444040036398
2011,1,96.0,97.0,89.0,40.0,89.0,98.0,1.1152631017173482,1.0226317697356988,1.1229453859782204,1.154193935275392,29.0,42.0,9.7,-1.477468542378848,-0.9109036662287666,-0.9109036662287666,0.017288444040036398,0.41310282074613286,0.09645131938125569,0.017288444040036398
2015,1,96.0,100.0,92.0,50.0,86.0,99.0,2.214768953959883,2.0768979959273675,1.7990133401754322,2.881261458780456,35.0,34.0,8.6,-0.44334189800462703,-0.19516263010955143,-0.19516263010955143,0.017288444040036398,0.41310282074613286,0.09645131938125569,0.017288444040036398
2018,1,95.0,98.0,90.0,24.0,90.0,98.0,1.429407630929501,1.3168456003008155,1.6187285523895092,1.226155082088103,35.0,42.0,7.8,0.5907847463695941,0.5205784060096638,0.5205784060096638,0.017288444040036398,0.41310282074613286,0.09645131938125569,0.017288444040036398
2020,1,96.0,100.0,96.0,38.0,86.0,100.0,1.9006244247477302,1.7826841653622505,2.294796506586721,1.7658636831834356,30.0,34.0,6.9,2.0226524078108232,2.4292211689942373,2.4292211689942373,0.017288444040036398,0.41310282074613286,0.09645131938125569,0.017288444040036398
2017,1,95.0,100.0,94.0,52.0,88.0,100.0,2.0969647555053257,1.9788267190723283,2.114511718800798,1.5499802427453024,33.0,35.0,7.8,0.11349552588918434,-0.43374297548262314,-0.43374297548262314,0.017288444040036398,0.41310282074613286,0.09645131938125569,0.017288444040036398
2012,0,90.0,96.0,88.0,69.0,63.0,98.0,0.8011185725051954,0.7039001199568222,0.2215214470486045,-0.10512613394705042,32.0,31.0,10.1,-1.0001793218984383,-0.9109036662287666,-0.9109036662287666,0.017288444040036398,0.41310282074613286,0.09645131938125569,0.017288444040036398
2013,0,87.0,95.0,76.0,50.0,75.0,98.0,0.5262421094445616,0.45872192781922483,0.7173046134598933,0.21869902671014907,28.0,22.0,9.9,-0.3637936945912254,0.5205784060096638,0.5205784060096638,0.014558689717925387,0.41310282074613286,0.10100090991810737,0.014558689717925387
2017,0,94.0,98.0,86.0,46.0,83.0,99.0,0.7225824402021571,0.6548644815293028,1.2130877798711819,0.47056304055463755,30.0,24.0,7.8,0.11349552588918434,-0.43374297548262314,-0.43374297548262314,0.014558689717925387,0.41310282074613286,0.10100090991810737,0.014558689717925387
2018,0,92.0,99.0,86.0,44.0,85.0,100.0,1.03672696941431,0.9490783120944195,1.5736573554430282,0.722427054399126,28.0,21.0,7.8,0.5907847463695941,0.5205784060096638,0.5205784060096638,0.014558689717925387,0.41310282074613286,0.10100090991810737,0.014558689717925387
2019,1,94.0,97.0,85.0,44.0,89.0,99.0,1.390139564777982,1.2923277810870557,1.7990133401754322,1.154193935275392,30.0,25.0,7.2,1.3862667805036102,0.0434177152635203,0.0434177152635203,0.014558689717925387,0.41310282074613286,0.10100090991810737,0.014558689717925387
2019,0,89.0,96.0,81.0,44.0,83.0,99.0,0.9189227709597526,1.2923277810870557,1.3483013707106244,0.6504659075864151,30.0,25.0,7.2,1.3862667805036102,0.0434177152635203,0.0434177152635203,0.014558689717925387,0.41310282074613286,0.10100090991810737,0.014558689717925387
2016,0,92.0,97.0,82.0,47.0,80.0,99.0,0.5262421094445616,0.4832397470329846,0.8975894012458164,0.29066017352286005,27.0,21.0,8.5,-1.0001793218984383,-1.38806435697491,-1.38806435697491,0.014558689717925387,0.41310282074613286,0.10100090991810737,0.014558689717925387
2017,1,95.0,98.0,88.0,46.0,92.0,100.0,1.390139564777982,1.2923277810870557,1.7990133401754322,1.082232788462681,30.0,24.0,7.8,0.11349552588918434,-0.43374297548262314,-0.43374297548262314,0.014558689717925387,0.41310282074613286,0.10100090991810737,0.014558689717925387
2015,0,92.0,96.0,80.0,47.0,77.0,99.0,0.5262421094445616,0.45872192781922483,0.8975894012458164,0.29066017352286005,28.0,24.0,8.6,-0.44334189800462703,-0.19516263010955143,-0.19516263010955143,0.014558689717925387,0.41310282074613286,0.10100090991810737,0.014558689717925387
2017,0,94.0,100.0,96.0,37.0,88.0,99.0,1.03672696941431,0.9490783120944195,1.5736573554430282,0.5065436139609931,40.0,13.0,7.8,0.11349552588918434,-0.43374297548262314,-0.43374297548262314,0.017288444040036398,0.41310282074613286,0.10100090991810737,0.017288444040036398
2013,1,94.0,98.0,90.0,47.0,87.0,100.0,0.8011185725051954,0.7039001199568222,1.1680165829247011,0.6504659075864151,39.0,10.0,9.9,-0.3637936945912254,0.5205784060096638,0.5205784060096638,0.017288444040036398,0.41310282074613286,0.10100090991810737,0.017288444040036398
2020,1,97.0,97.0,89.0,35.0,92.0,99.0,2.0969647555053257,1.9788267190723283,2.565223688265606,2.017727697027924,30.0,12.0,6.9,2.0226524078108232,2.4292211689942373,2.4292211689942373,0.017288444040036398,0.41310282074613286,0.10100090991810737,0.017288444040036398
2012,1,91.0,97.0,87.0,57.0,93.0,99.0,1.1152631017173482,1.0226317697356988,1.5736573554430282,1.082232788462681,27.0,4.0,10.1,-1.0001793218984383,-0.9109036662287666,-0.9109036662287666,0.017288444040036398,0.41310282074613286,0.10100090991810737,0.017288444040036398
2016,1,95.0,99.0,92.0,38.0,93.0,99.0,1.46867569708102,1.365881238728335,1.7990133401754322,1.082232788462681,35.0,10.0,8.5,-1.0001793218984383,-1.38806435697491,-1.38806435697491,0.017288444040036398,0.41310282074613286,0.10100090991810737,0.017288444040036398
2012,0,87.0,96.0,89.0,57.0,87.0,98.0,0.7618505063536762,0.6793823007430625,1.3483013707106244,0.47056304055463755,27.0,4.0,10.1,-1.0001793218984383,-0.9109036662287666,-0.9109036662287666,0.017288444040036398,0.41310282074613286,0.10100090991810737,0.017288444040036398
2013,0,92.0,96.0,70.0,48.0,75.0,99.0,0.5262421094445616,0.45872192781922483,0.6722334165134124,-0.033164987134339415,32.0,20.0,9.9,-0.3637936945912254,0.5205784060096638,0.5205784060096638,0.017288444040036398,0.41310282074613286,0.10100090991810737,0.017288444040036398
2014,1,93.0,97.0,80.0,62.0,89.0,98.0,0.9189227709597526,0.8264892160256209,1.0328029920852588,0.7943882012118371,41.0,16.0,9.3,-0.3637936945912254,0.0434177152635203,0.0434177152635203,0.017288444040036398,0.41310282074613286,0.10100090991810737,0.017288444040036398
2018,0,97.0,99.0,82.0,48.0,88.0,100.0,1.1545311678688672,1.0471495889494584,1.5736573554430282,0.6864464809927706,32.0,19.0,7.8,0.5907847463695941,0.5205784060096638,0.5205784060096638,0.017288444040036398,0.41310282074613286,0.10100090991810737,0.017288444040036398
2019,1,98.0,98.0,87.0,47.0,94.0,100.0,1.3508714986264627,1.267809961873296,1.7990133401754322,1.2621356554944585,36.0,25.0,7.2,1.3862667805036102,0.0434177152635203,0.0434177152635203,0.017288444040036398,0.41310282074613286,0.10100090991810737,0.017288444040036398
2012,1,91.0,97.0,76.0,54.0,88.0,99.0,0.8403866386567144,0.7529357583843417,1.0778741890317396,0.47056304055463755,41.0,13.0,10.1,-1.0001793218984383,-0.9109036662287666,-0.9109036662287666,0.017288444040036398,0.41310282074613286,0.10100090991810737,0.017288444040036398
2011,1,94.0,98.0,86.0,52.0,89.0,99.0,1.1545311678688672,1.0716674081632183,1.3483013707106244,0.6144853341800596,29.0,19.0,9.7,-1.477468542378848,-0.9109036662287666,-0.9109036662287666,0.017288444040036398,0.41310282074613286,0.10100090991810737,0.017288444040036398
2016,1,97.0,99.0,78.0,52.0,95.0,100.0,1.1937992340203862,1.0961852273769779,1.438443764603586,0.8663493480245481,37.0,17.0,8.5,-1.0001793218984383,-1.38806435697491,-1.38806435697491,0.017288444040036398,0.41310282074613286,0.10100090991810737,0.017288444040036398
